MS Zoning;A (agr);C;FV;I (all);RH;RL;RM;Lot Frontage;Lot Area;Street;Pave;Grvl;Alley;Pave;Grvl;NA;Lot Shape;IR1;IR2;IR3;Reg;Land Contour;Bnk;HLS;Low;Lvl;Utilities;AllPub;NoSeWa;NoSewr;Lot Config;Corner;CuIDSac;FR2;FR3;Inside;Land Slope;Gtl;Mod;Sev;Neighborhood;Blmngtn;Blueste;BrDale;BrkSide;ClearCr;CollgCr;Crawfor;Edwards;Gilbert;Greens;GrnHill;IDOTRR;Landmrk;MeadowV;Mitchel;NAmes;NoRidge;NPkVill;NridgHt;NWAmes;OldTown;Sawyer;SawyerW;Somerst;StoneBr;SWISU;Timber;Veenker;Condition 1;Artery;Feedr;Norm;RRNn;RRAn;PosN;PosA;RRNe;RRAe;Condition 2;Artery;Feedr;Norm;RRNn;RRAn;PosN;PosA;RRNe;RRAe;Bldg Type;1Fam;2FmCon;Duplx;TwnhsE;TwnhsI;House Style;1Story;1.5Fin;1.5Unf;2Story;2.5Fin;2.5Unf;Sfoyer;SLvl;Overall Qual;Overall Cond;Year Built;Year Remod/Add;Roof Style;Flat;Gable;Gambrel;Hip;Mansard;Shed;Roof Matl;ClyTile;CompShg;Membran;Metal;Roll;Tar&Grv;WdShake;WdShngl;Exterior 1st;AsbShng;AsphShn;BrkComm;BrkFace;CBlock;CemntBd;HdBoard;ImStucc;MetalSd;Other;Plywood;PreCast;Stone;Stucco;VinylSd;Wd Sdng;WdShing;Exterior 2nd;AsbShng;AsphShn;BrkComm;BrkFace;CBlock;CemntBd;HdBoard;ImStucc;MetalSd;Other;Plywood;PreCast;Stone;Stucco;VinylSd;Wd Sdng;WdShing;Mas Vnr Type;BrkCmn;BrkFace;CBlock;None;Stone;Mas Vnr Area;BsmtFin SF 1;BsmtFin SF 2;Bsmt Unf SF;Total Bsmt SF;1st Flr SF;2nd Flr SF;Low Qual Fin SF;Gr Liv Area;Bsmt Full Bath;Bsmt Half Bath;Full Bath;Half Bath;Bedroom AbvGr;Kitchen AbvGr;TotRms AbvGrd;Fireplaces;Garage Yr Blt;Garage Cars;Garage Area;Wood Deck SF;Open Porch SF;Enclosed Porch;3Ssn Porch;Screen Porch;Pool Area;Mo Sold;1;2;3;4;5;6;7;8;9;10;11;12;Yr Sold;2006;2007;2008;2009;2010;Sale Type;COD;Con;ConLD;ConLI;ConLW;CWD;New;Oth;VWD;WD ;Sale Condition;Normal;Abnorml;AdjLand;Alloca;Family;Partial;SalePrice
RL;0;0;0;0;0;1;0;78;11645;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;8;5;2005;2006;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;198;1122;0;448;1570;1590;0;0;1590;1;0;2;1;2;1;6;0;2005;3;754;176;80;0;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;2006;1;0;0;0;0;New;0;0;0;0;0;0;1;0;0;0;Partial;0;0;0;0;0;1;294900
RL;0;0;0;0;0;1;0;89;10991;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;HLS;0;1;0;0;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Timber;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;8;5;2007;2007;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;80;0;0;1571;1571;1571;0;0;1571;0;0;2;0;3;1;7;1;2007;3;722;100;36;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2007;0;1;0;0;0;New;0;0;0;0;0;0;1;0;0;0;Partial;0;0;0;0;0;1;239000
RL;0;0;0;0;0;1;0;110;13688;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NridgHt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;9;5;2003;2004;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;664;1016;0;556;1572;1572;1096;0;2668;1;0;2;1;3;1;10;2;2003;3;726;400;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;412500
RL;0;0;0;0;0;1;0;50;35133;Grvl;0;1;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Mod;0;1;0;Timber;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;4;1963;1963;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;BrkFace;0;1;0;0;0;226;1159;0;413;1572;1572;0;0;1572;1;0;1;1;3;1;5;2;1963;3;995;0;263;0;0;263;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;186700
RL;0;0;0;0;0;1;0;78;9262;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Somerst;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;8;5;2008;2009;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;CemntBd;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CmentBd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Stone;0;0;0;0;1;194;0;0;1573;1573;1578;0;0;1578;0;0;2;0;3;1;7;1;2008;3;840;0;36;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2009;0;0;0;1;0;New;0;0;0;0;0;0;1;0;0;0;Partial;0;0;0;0;0;1;287090
RL;0;0;0;0;0;1;0;67;9808;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;7;5;2002;2002;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;110;788;0;785;1573;1573;0;0;1573;1;0;2;0;3;1;6;0;2002;2;544;0;72;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;227000
RM;0;0;0;0;0;0;1;59;5568;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;HLS;0;1;0;0;AllPub;1;0;0;Inside;0;0;0;0;1;Mod;0;1;0;Crawfor;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;1Story;1;0;0;0;0;0;0;0;8;5;2006;2007;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;CemntBd;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CmentBd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Stone;0;0;0;0;1;473;1573;0;0;1573;1625;0;0;1625;1;1;2;0;2;1;5;1;2006;2;495;123;0;0;0;153;0;10;0;0;0;0;0;0;0;0;0;1;0;0;2007;0;1;0;0;0;New;0;0;0;0;0;0;1;0;0;0;Partial;0;0;0;0;0;1;375000
RM;0;0;0;0;0;0;1;44;4750;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;HLS;0;1;0;0;AllPub;1;0;0;Inside;0;0;0;0;1;Mod;0;1;0;Crawfor;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;1Story;1;0;0;0;0;0;0;0;8;5;2006;2007;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Stone;0;0;0;0;1;481;1573;0;0;1573;1625;0;0;1625;1;1;2;0;2;1;5;1;2006;2;538;123;0;0;0;153;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Family;0;0;0;0;1;0;235000
RM;0;0;0;0;0;0;1;41;5748;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;HLS;0;1;0;0;AllPub;1;0;0;Inside;0;0;0;0;1;Mod;0;1;0;Crawfor;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;1Story;1;0;0;0;0;0;0;0;8;5;2005;2006;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;CemntBd;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CmentBd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Stone;0;0;0;0;1;473;1573;0;0;1573;1778;0;0;1778;2;0;2;0;2;1;5;1;2005;2;495;123;53;0;0;153;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2006;1;0;0;0;0;New;0;0;0;0;0;0;1;0;0;0;Partial;0;0;0;0;0;1;375000
RL;0;0;0;0;0;1;0;75;11957;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Somerst;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;RRAn;0;0;0;0;1;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;8;5;2006;2006;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;53;24;0;1550;1574;1574;0;0;1574;0;0;2;0;3;1;7;1;2006;3;824;144;104;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;232000
FV;0;0;1;0;0;0;0;84;10440;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Corner;1;0;0;0;0;Gtl;1;0;0;Somerst;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;8;5;2007;2007;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;CemntBd;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CmentBd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;1574;1574;1584;0;0;1584;0;0;2;0;2;1;6;1;2007;2;594;0;256;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2007;0;1;0;0;0;New;0;0;0;0;0;0;1;0;0;0;Partial;0;0;0;0;0;1;261329
RL;0;0;0;0;0;1;0;50;8012;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;SawyerW;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;1Story;1;0;0;0;0;0;0;0;6;5;1992;1992;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ImStucc;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;430;0;1145;1575;1575;0;0;1575;1;0;2;0;2;1;5;0;1992;2;529;0;0;52;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;179200
RL;0;0;0;0;0;1;0;48;7841;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NridgHt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;1Story;1;0;0;0;0;0;0;0;9;5;2005;2005;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;BrkFace;0;1;0;0;0;394;848;0;729;1577;1577;0;0;1577;1;0;2;0;2;1;6;1;2005;2;564;203;39;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;280000
RL;0;0;0;0;0;1;0;85;10200;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;8;5;2007;2007;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;180;1478;0;100;1578;1602;0;0;1602;1;0;2;0;3;1;7;1;2007;3;810;0;48;0;0;195;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;293200
RL;0;0;0;0;0;1;0;74;13253;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Somerst;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;RRAn;0;0;0;0;1;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;7;5;2006;2006;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;128;1096;0;482;1578;1578;0;0;1578;1;0;2;0;3;1;7;1;2006;3;642;0;26;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;240000
RL;0;0;0;0;0;1;0;92;11932;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;FR2;0;0;1;0;0;Gtl;1;0;0;Somerst;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Feedr;0;1;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;8;5;2007;2008;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Stone;0;0;0;0;1;186;0;0;1580;1580;1580;0;0;1580;0;0;2;0;3;1;7;0;2008;3;830;0;24;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;2008;0;0;1;0;0;ConLD;0;0;1;0;0;0;0;0;0;0;Partial;0;0;0;0;0;1;235128
FV;0;0;1;0;0;0;0;102;11143;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Corner;1;0;0;0;0;Gtl;1;0;0;Somerst;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;8;5;2004;2005;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;CemntBd;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CmentBd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;1580;1580;1580;886;0;2466;0;0;3;0;4;1;8;1;2004;2;610;159;214;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;340000
RL;0;0;0;0;0;1;0;82;11070;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Mitchel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;5;1991;1991;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;HdBoard;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;HdBoard;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;55;0;1527;1582;1595;0;0;1595;1;0;2;0;2;1;5;0;1991;2;672;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;2009;0;0;0;1;0;COD;1;0;0;0;0;0;0;0;0;0;Abnorml;0;1;0;0;0;0;152000
RL;0;0;0;0;0;1;0;98;12704;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NridgHt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;8;5;2007;2007;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Stone;0;0;0;0;1;302;1012;0;570;1582;1582;0;0;1582;1;0;2;0;3;1;7;0;2007;3;905;209;95;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2008;0;0;1;0;0;New;0;0;0;0;0;0;1;0;0;0;Partial;0;0;0;0;0;1;317500
RL;0;0;0;0;0;1;0;134;16659;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Corner;1;0;0;0;0;Gtl;1;0;0;NridgHt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;8;5;2007;2008;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;None;0;0;0;1;0;0;0;0;1582;1582;1582;570;0;2152;0;0;2;1;3;1;7;1;2007;2;728;0;368;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;2007;0;1;0;0;0;New;0;0;0;0;0;0;1;0;0;0;Partial;0;0;0;0;0;1;260116
RL;0;0;0;0;0;1;0;86;10562;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NridgHt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;8;5;2007;2007;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Stone;0;0;0;0;1;300;1288;0;294;1582;1610;551;0;2161;1;0;1;1;3;1;8;1;2007;3;789;178;120;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;2007;0;1;0;0;0;New;0;0;0;0;0;0;1;0;0;0;Partial;0;0;0;0;0;1;325624
RL;0;0;0;0;0;1;0;85;11475;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Corner;1;0;0;0;0;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Duplex;0;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;5;1958;1958;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;95;0;0;1584;1584;1776;0;0;1776;1;0;2;0;4;2;9;0;1968;3;888;0;25;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2009;0;0;0;1;0;COD;1;0;0;0;0;0;0;0;0;0;Abnorml;0;1;0;0;0;0;110000
RL;0;0;0;0;0;1;0;65;8944;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Duplex;0;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;5;1967;1967;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;1584;1584;1584;0;0;1584;0;0;2;0;4;2;8;0;1967;3;792;0;152;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;124000
RL;0;0;0;0;0;1;0;57;8013;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Corner;1;0;0;0;0;Gtl;1;0;0;StoneBr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;1Story;1;0;0;0;0;0;0;0;8;5;1995;1996;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;CemntBd;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CmentBd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;741;0;846;1587;1734;0;0;1734;1;0;2;0;2;1;6;0;1995;2;528;52;50;0;0;0;0;9;0;0;0;0;0;0;0;0;1;0;0;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;239500
